AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,Major/Minor,strain,plasmid
61.86925346890949,55.02242370781977,1.1244370803701373,cdc24,phi
45.79658352696212,43.61676594736997,1.049976598040818,cdc24,phi
69.49132144753737,51.510423302212814,1.3490730029499123,cdc24,phi
69.50397380299816,61.54816002928682,1.1292616021327961,cdc24,phi
65.05605961175073,54.96055237219831,1.1836864224213877,cdc24,phi
60.42116234956752,47.28215077498947,1.2778852348977345,cdc24,phi
45.3872230739693,39.129341297792685,1.1599281145202827,cdc24,phi
34.563300326313026,33.63506976810053,1.0275971051825445,cdc24,phi
58.086232429009776,48.01569416485367,1.2097343054039922,cdc24,phi
65.33338372177705,52.23659827687698,1.250720488640576,cdc24,phi
53.51039570482541,47.73608457139779,1.1209632332704438,cdc24,phi
69.72949126947935,58.19697069381708,1.198163588897721,cdc24,phi
54.53417014547577,46.1308525241963,1.1821626343643186,cdc24,phi
74.31163504323919,68.10024646602962,1.091209487476789,cdc24,phi
67.11933363432738,57.884334910457035,1.159542279239387,cdc24,phi
48.01080704140923,41.60601474940166,1.1539390958394946,cdc24,phi
49.39600375022055,44.57014506210963,1.1082755885444384,cdc24,phi
42.91899521905418,36.98286740893507,1.1605102098893754,cdc24,phi
60.651332686143526,38.14783658045942,1.5899022886454102,cdc24,phi
61.39815434281952,55.31637175883137,1.1099454355123566,cdc24,phi
60.681829312515156,44.82713509920448,1.3536851993379349,cdc24,phi
43.399504042448626,40.106546221189056,1.0821052454404523,cdc24,phi
79.10268017996796,69.92344704981852,1.1312754664913687,cdc24,phi
57.844858655353995,49.93963534158231,1.1582955754422457,cdc24,phi
43.967346442197936,42.36144795598008,1.037909433310368,cdc24,phi
67.26156756606295,50.66071044225263,1.3276870177873519,cdc24,phi
56.804361626155774,47.31591333489872,1.2005339773132664,cdc24,phi
64.2267549288432,51.9496387633404,1.2363272672873034,cdc24,phi
69.7518098771477,51.37629445916646,1.3576652542075798,cdc24,phi
65.3610712999314,50.43332793408057,1.2959896555976296,cdc24,phi
74.84767892344824,57.61690845064266,1.2990575325221807,cdc24,phi
51.84887098606581,44.90183565123687,1.1547160652581823,cdc24,phi
68.25122590638999,57.02804442267496,1.196801093169742,cdc24,phi
55.44550805142047,50.781473072015494,1.091845208444243,cdc24,phi
61.64164660832888,54.68377117926143,1.1272383977736011,cdc24,phi
59.74188498311112,49.55367088845972,1.2055995834815958,cdc24,phi
43.86091080242048,41.96788114846731,1.0451066292161928,cdc24,phi
55.15975455611646,41.89538269521498,1.316607010309431,cdc24,phi
56.368145815043746,50.800757076602466,1.1095926332366703,cdc24,phi
73.84866747443263,52.67938883530574,1.401851257335378,cdc24,phi
91.63511184708666,79.4036668697225,1.1540413114350534,cdc24,phi
49.99830870144735,41.2044383022436,1.213420465404692,cdc24,phi
42.92568895861003,42.163050379116605,1.0180878416679064,cdc24,phi
50.451245547989366,46.26151420864906,1.0905662387193757,cdc24,phi
78.31717148613942,76.29957900646268,1.0264430355442176,cdc24,phi
48.07131503191318,44.3549041148263,1.0837880498504926,cdc24,phi
37.533620932602034,34.859091183101796,1.0767240240272453,cdc24,phi
48.45105550650052,42.79474169928114,1.1321731031108058,cdc24,phi
69.73836888174749,53.75592633393275,1.297314987161258,cdc24,phi
73.03236012836268,61.48412807787663,1.1878246046826735,cdc24,phi
80.15822653486147,76.17642616662953,1.052270768905883,cdc24,phi
75.68911618493622,70.63704201652776,1.0715215986426267,cdc24,phi
72.33020997748926,39.282513382304586,1.8412826407912972,cdc24,phi
49.59242434977935,45.79791587246739,1.0828533003090894,cdc24,phi
55.75007130488029,46.69520495132222,1.1939142651370176,cdc24,phi
73.45541456549331,63.22806702607361,1.161753284901185,cdc24,phi
37.83110686472325,36.46332142784996,1.037511268401035,cdc24,phi
58.924680305941976,53.7955799883192,1.0953442702678635,cdc24,phi
43.49412641028485,41.73808386447286,1.042072907599544,cdc24,phi
61.97890588207066,55.32549708605195,1.1202593586401972,cdc24,phi
67.21455443920956,56.10246968773604,1.1980676575081795,cdc24,phi
45.86420620931816,37.57810854187982,1.2205033193249655,cdc24,phi
65.36922105561138,58.82109575095249,1.1113227358494568,cdc24,phi
57.2908923758607,49.378140667245106,1.1602480693215835,cdc24,phi
72.76859345977961,53.876966593132195,1.3506438476633829,cdc24,phi
77.6088259133372,53.57556216623854,1.448586310163696,cdc24,phi
62.29909573243877,51.79254298028979,1.2028584067815973,cdc24,phi
64.51710750500827,57.18930208122703,1.128132450600174,cdc24,phi
71.74638379804806,64.97885799863762,1.1041496574093734,cdc24,phi
65.49023403325108,51.00805590835867,1.283919429333107,cdc24,phi
66.5666924891972,56.222688793794056,1.1839827286336566,cdc24,phi
62.946477087584725,57.02897426575016,1.103763094076697,cdc24,phi
74.74009561893133,56.191104356909975,1.3301054762014184,cdc24,phi
62.86707518880945,58.80792261414554,1.0690239068857625,cdc24,phi
47.15347974225223,36.414028059920994,1.2949262208690278,cdc24,phi
59.97910023582059,52.90449193487128,1.1337241516213517,cdc24,phi
56.17718458195038,44.03136426297704,1.275844742089582,cdc24,phi
72.03527537726966,68.19498044745947,1.0563134545183852,cdc24,phi
46.31338114467581,44.62059152642271,1.0379374087241917,cdc24,phi
53.20808329631572,44.35646711728745,1.1995563838667045,cdc24,phi
49.59477161046199,44.3249367856844,1.1188909721463964,cdc24,phi
63.7743592128111,55.91399137704474,1.140579623135139,cdc24,phi
73.8375380923302,57.52559614491653,1.2835597202038758,cdc24,phi
74.21074310120636,65.23028427998665,1.1376731516709795,cdc24,phi
68.96928116224349,56.74997055298197,1.2153183603479323,cdc24,phi
40.90079052629023,39.42937736650615,1.0373176869141736,cdc24,phi
48.90574589071109,40.11784005612242,1.2190523174302237,cdc24,phi
61.737447160513234,50.77807742341784,1.215828764955192,cdc24,phi
65.20426376382163,60.09751326657286,1.0849744060889324,cdc24,phi
62.28148701232322,50.968861170056776,1.2219517089958525,cdc24,phi
41.76942042689056,40.368592878044,1.0347009258677544,cdc24,phi
41.61590441332455,40.505834664975495,1.0274051814394263,cdc24,phi
41.84011720868114,40.906115699776834,1.0228328085648426,cdc24,phi
84.24224154916692,80.66420406500706,1.0443571907221243,cdc24,phi
83.50984185873749,78.60379447803903,1.062414892477858,cdc24,phi
53.133064216134755,43.758283974171874,1.214240125309674,cdc24,phi
53.314246736762435,44.67169484565771,1.1934681887706533,cdc24,phi
71.2849194057971,62.91165773825108,1.133095549673538,cdc24,phi
52.71996139363031,45.60346493079137,1.156051661285805,cdc24,phi
54.14290168639906,43.46164246354848,1.2457628984410567,cdc24,phi
48.28885777359355,43.9676113163773,1.098282493131635,cdc24,phi
62.831294957252155,47.016767103516734,1.336359320897513,cdc24,phi
71.3727856752611,67.98855882854645,1.0497764168710944,cdc24,phi
34.75209241764941,33.41325060655794,1.0400691877260424,cdc24,phi
40.02827021661465,35.87720561202347,1.1157020044838732,cdc24,phi
60.531244463438945,52.54951549399957,1.1518896776574614,cdc24,phi
47.976829150816755,45.163355901398475,1.0622954869775556,cdc24,phi
68.8529733161819,65.28332486238163,1.0546793298491637,cdc24,phi
52.7026737455035,46.722042465385734,1.1280044913393619,cdc24,phi
71.87352641083481,64.87149912326656,1.1079368810987895,cdc24,phi
51.31974829718295,46.18150094364804,1.1112620258879142,cdc24,phi
42.787334404675775,32.56986204062842,1.3137094148971782,cdc24,phi
63.30144826682774,57.16101906128341,1.1074233683440993,cdc24,phi
81.21934972337812,76.15135262963393,1.066551635903208,cdc24,phi
39.56503507695533,33.573174245892986,1.1784716806095668,cdc24,phi
71.17504494222987,65.26796743345263,1.090505001780546,cdc24,phi
69.58348035369717,53.55804831104496,1.2992161318049256,cdc24,phi
58.02290281604974,51.29203501428948,1.1312263746190827,cdc24,phi
43.56203541178844,39.20657957022144,1.1110899213680732,cdc24,phi
67.77798156322993,62.57304403679037,1.0831817854886405,cdc24,phi
65.462490709773,46.333918865126385,1.4128416571092994,cdc24,phi
60.99232625600617,54.448812425683734,1.120177347104743,cdc24,phi
60.663419770479535,53.434537421147205,1.1352848307145902,cdc24,phi
50.90947083496158,40.92914791269653,1.243843896861803,cdc24,phi
45.949641159292035,43.90082351562328,1.0466692303149991,cdc24,phi
48.52306619591045,43.30986831105259,1.1203697468534548,cdc24,phi
78.20162749523676,53.44056924089071,1.4633382204955974,cdc24,phi
53.69682943580125,22.348262212039636,2.4027295243955593,cdc24,phi
69.47620855730757,54.15021931534243,1.283027279219584,cdc24,phi
43.48298980096282,39.23062331533837,1.1083940586781822,cdc24,phi
40.68883253909662,39.87569858178877,1.0203917169160068,cdc24,phi
68.61687024735323,46.301863302928965,1.4819461972497479,cdc24,phi
65.14142747702873,51.86720601551986,1.25592705837166,cdc24,phi
77.44184795255944,57.70313992040031,1.3420733786651482,cdc24,phi
72.41962641145896,52.272636673867915,1.3854213412514336,cdc24,phi
79.7091907945595,58.98052812859165,1.3514492549265482,cdc24,phi
76.63859473505316,61.64199662121192,1.2432854050136444,cdc24,phi
35.36180724957681,33.98032980697872,1.0406552099536823,cdc24,phi
59.70526114558664,47.93825988428121,1.2454615851662107,cdc24,phi
54.15671038561222,51.02582283661859,1.0613588840893078,cdc24,phi
86.11848830883835,81.21143855002856,1.060423135538806,cdc24,phi
66.69737305868712,64.4013520236615,1.0356517520654231,cdc24,phi
69.03952688830728,63.313080195110686,1.0904465029271915,cdc24,phi
42.70997895022698,36.47457145567272,1.1709521797160005,cdc24,phi
39.37599596358165,37.97448287887577,1.0369067062526218,cdc24,phi
49.58499331725617,48.220367153609544,1.0282997879153328,cdc24,phi
68.87820779730227,48.48988333525493,1.4204655292957542,cdc24,phi
24.123007392282307,20.61576413937088,1.1701243392775085,cdc24,phi
64.7928701071309,51.21483442808819,1.265119195066576,cdc24,phi
68.49200276735384,63.30419542097958,1.0819504507066995,cdc24,phi
60.745446618720734,51.625324112534614,1.1766598595353275,cdc24,phi
104.79903225249848,64.35662767068936,1.6284108730611477,cdc24,phi
57.34249038940477,44.415639930128336,1.2910427606044195,cdc24,phi
51.77750635677992,47.601717483770145,1.0877234917927807,cdc24,phi
46.646878532219446,42.80319140450447,1.0897990780965572,cdc24,phi
76.17576366939007,60.37805269590911,1.2616465796445158,cdc24,phi
36.64223188767635,36.08118840502748,1.0155494734915853,cdc24,phi
51.47622234537959,42.08317041788059,1.223202097993739,cdc24,phi
42.88771726017483,32.9624630048066,1.3011077859661435,cdc24,phi
51.70669131036116,47.020540285780974,1.0996617860215714,cdc24,phi
38.53579457952584,32.54261337968187,1.1841641029231489,cdc24,phi
50.6064244871395,47.70424500679448,1.0608369230019605,cdc24,phi
78.44480436985822,59.50047151681825,1.3183896256634742,cdc24,phi
65.39121093163975,54.06298776329853,1.2095374975933453,cdc24,delta
87.69791260260534,63.11730622587523,1.3894432105319028,cdc24,delta
94.50090527677344,84.28609113289048,1.1211921683232133,cdc24,delta
64.73450574979837,52.819147657710495,1.225587852520912,cdc24,delta
90.0307899012532,73.90229093411429,1.2182408523914077,cdc24,delta
43.3240235726678,35.571765369410834,1.2179329061335638,cdc24,delta
62.95567400314045,55.976693211139185,1.124676546463314,cdc24,delta
61.854020286892286,44.2780643229338,1.3969449937054956,cdc24,delta
63.73905602147981,50.47097817401556,1.2628852922508875,cdc24,delta
116.59076643433605,81.39926404121877,1.4323319480541874,cdc24,delta
77.10407266757849,61.41346290010462,1.255491369913406,cdc24,delta
66.99707316818282,39.958721241406906,1.6766570872833049,cdc24,delta
88.7716470430519,60.52949262752461,1.466585018138492,cdc24,delta
49.70524140982423,40.57387419556366,1.2250553439942147,cdc24,delta
83.8318209923006,55.30514126856983,1.5158052048940815,cdc24,delta
83.32432147457594,56.02672663480871,1.4872245172861405,cdc24,delta
100.30115916959008,62.40410428994237,1.607284653963947,cdc24,delta
31.80949502938968,25.85667984876168,1.2302234941008132,cdc24,delta
58.7471131128583,54.47643264658903,1.0783950097095183,cdc24,delta
59.47800088077107,51.36908473493079,1.1578559592346844,cdc24,delta
68.05936887089791,56.199454372475486,1.2110325559358277,cdc24,delta
42.64055576680657,40.05585853268956,1.0645273208164454,cdc24,delta
71.62840287467397,54.73078873510505,1.3087405559118237,cdc24,delta
75.74645908584546,73.38084097076829,1.032237544347843,cdc24,delta
72.90089580403091,54.56265439245204,1.3360951114965496,cdc24,delta
60.216909874995814,47.82629935620714,1.259075251181452,cdc24,delta
83.59173404500552,57.389610541632,1.4565656267063491,cdc24,delta
36.87257486487694,35.427384326882475,1.0407930352593897,cdc24,delta
70.34410142783364,41.308429773153506,1.7028994278923308,cdc24,delta
96.57426340776009,54.70963240341553,1.7652149935069008,cdc24,delta
80.84058348205471,72.9771645137686,1.1077517744170853,cdc24,delta
88.55357741138333,60.46130162518176,1.464632335578123,cdc24,delta
76.87253755735625,46.73291547761524,1.6449334857821507,cdc24,delta
72.34139962162772,53.15881338449652,1.3608542970736381,cdc24,delta
54.833876517592365,43.001976860818225,1.2751478076245122,cdc24,delta
78.59481918618638,58.93052551152128,1.3336860396878798,cdc24,delta
96.91474109967028,59.05275246423912,1.6411553578024909,cdc24,delta
82.66088494068221,62.44647568157806,1.3237077679480234,cdc24,delta
70.02400087607661,47.65391992860216,1.469427929139735,cdc24,delta
94.41140782689232,59.682216475959805,1.5819018361176573,cdc24,delta
51.65473337724073,45.60171380533785,1.1327366685765734,cdc24,delta
82.23826791052204,65.62576361574413,1.2531399770378053,cdc24,delta
54.01462853676106,52.06422733322814,1.037461445284681,cdc24,delta
25.0226355363934,21.362885767789315,1.1713134549510258,cdc24,delta
80.07291765487665,57.89579583609758,1.3830523701852597,cdc24,delta
55.137868422685074,48.722612925283926,1.131668954356757,cdc24,delta
87.89819842702704,62.302813457302534,1.410822297571932,cdc24,delta
59.78051410698349,51.72740605424676,1.1556835856855339,cdc24,delta
59.24675252758376,54.75195919205505,1.0820937442578482,cdc24,delta
50.8201796308476,35.733472332570564,1.422200987294641,cdc24,delta
76.4105432668265,52.456314540235674,1.4566510044890242,cdc24,delta
60.58809054913681,51.158407639926885,1.1843232294402077,cdc24,delta
80.59474094061073,59.66746848827673,1.350731696560006,cdc24,delta
72.28272512359393,51.733374146137535,1.3972165225374273,cdc24,delta
61.33678760358433,52.77978517821694,1.1621265110586125,cdc24,delta
75.17097071800742,64.51543198702227,1.1651626347805994,cdc24,delta
62.61688607726469,46.23768028355643,1.3542393496659308,cdc24,delta
61.77561707068301,57.913772788148584,1.066682657623796,cdc24,delta
65.35686585331835,60.01197656778705,1.0890637101328255,cdc24,delta
71.69447353683152,59.14417054150122,1.212198478403274,cdc24,delta
46.71013196956099,38.528155301882926,1.2123635716158516,cdc24,delta
74.74027182553064,53.56768936095207,1.3952491271727734,cdc24,delta
79.73284972701265,59.192869625754255,1.3470009180349256,cdc24,delta
102.12350757054996,53.16266164546387,1.920963029496167,cdc24,delta
69.38610692428671,60.161001246667254,1.1533402949827152,cdc24,delta
56.24111220252406,43.451765029077485,1.294334353619193,cdc24,delta
66.24244338213059,48.32837158954278,1.3706740203194436,cdc24,delta
74.54007065003026,61.39598039630008,1.214087146567046,cdc24,delta
64.63518660630346,54.27318425590399,1.1909230588266482,cdc24,delta
65.09308243835451,51.55493458525853,1.2625965479736452,cdc24,delta
77.95798480518407,43.33068613087242,1.7991403267819535,cdc24,delta
83.11709863497124,73.12755472449686,1.1366043750281178,cdc24,delta
51.57578253306084,49.51137332596024,1.0416956563395943,cdc24,delta
60.19954079203197,47.880876354154765,1.2572773385925773,cdc24,delta
53.18446728629523,43.416210995063494,1.2249909899401956,cdc24,delta
61.13280302977218,52.92511961009828,1.155081055652595,cdc24,delta
71.84917068439226,51.23787586934475,1.4022667697545812,cdc24,delta
68.81392063273475,36.76871054839617,1.8715347806978335,cdc24,delta
59.977571498802035,47.69043734454629,1.2576435620727404,cdc24,delta
73.98479740914087,55.02879198933763,1.3444743148909422,cdc24,delta
70.78332682691618,50.08701468577016,1.4132071410322224,cdc24,delta
68.68108429342469,58.27541874503971,1.1785601162972457,cdc24,delta
49.16765680517033,45.03059124780366,1.0918723348445587,cdc24,delta
64.45164656511781,52.73184532260386,1.2222528184025105,cdc24,delta
87.9704042712254,63.75237361244494,1.3798765330057126,cdc24,delta
69.38297113864614,38.547576476629715,1.7999308252416604,cdc24,delta
69.5967796516444,60.83682748941904,1.1439909430475959,cdc24,delta
82.36964714137999,63.66420980946773,1.2938140187067948,cdc24,delta
57.568534698980336,46.8982716637373,1.2275193233505342,cdc24,delta
63.845784998402685,52.64598456993677,1.2127379803028986,cdc24,delta
87.46787671235916,55.3781662076328,1.5794650257000278,cdc24,delta
61.37628225794744,50.4821884687628,1.2158007431854039,cdc24,delta
76.15873327121797,71.59000761547195,1.063817923868451,cdc24,delta
62.45607568469225,58.97179212891455,1.0590839014720959,cdc24,delta
61.96293978766486,55.367038823634886,1.119130462892199,cdc24,delta
92.51061166477412,58.87802718538294,1.5712247180683527,cdc24,delta
44.07848316294104,41.15786246117156,1.070961428196734,cdc24,delta
74.60779812119839,67.62505898351273,1.1032566809204274,cdc24,delta
60.67118848635141,46.739555425491886,1.2980694389159972,cdc24,delta
