Gene ID,Vector_1,Vector_2,Vector_3,EGFP_1,EGFP_2,EGFP_3,PolyI_1,PolyI_2,PolyI_3
YDR084C,145.344009,144.827972,114.072258,128.001907,140.761658,156.806046,125.594337,138.093399,129.153152
YDR085C,6.930959,7.457814,6.768804,5.028187,5.691103,8.530566,6.769444,5.755452,5.128438
YDR086C,247.044998,141.004395,343.406067,124.595367,149.014526,148.166092,123.265678,112.721115,118.849731
YDR087C,41.918373,31.613752,53.539627,14.105758,23.184534,25.061895,27.528362,23.529205,24.924877
YDR088C,3.586802,2.353867,3.506395,0.493345,0.780608,1.686439,2.260259,2.000563,3.01936
tR(ACG)D,1.148676,0.452207,0.094474,2.050799,0.835065,0.7234,2.051633,1.7752,1.471655
YDR089W,9.469424,7.384505,8.026326,8.411468,7.06077,10.7401,11.877356,10.700902,11.282193
YDR090C,41.319614,25.291374,41.058224,19.59634,30.318373,31.590223,38.838261,38.80452,37.406712
YDR091C,58.892071,72.18576,102.004364,55.495567,96.062141,104.421585,100.139946,94.734337,102.808914
YDR092W,117.520569,84.489235,148.033417,79.643036,83.542648,81.480049,167.136215,177.799057,172.880402
YDR093W,33.487938,46.182327,23.787651,78.517998,56.065838,66.475571,56.979324,45.493168,45.920994
YDR094W,4.890917,3.247526,1.694051,5.359783,4.732919,3.654995,3.886412,5.195224,3.288042
YDR095C,1.130759,1.04364,0.621762,1.225461,0.596323,0.6552,0.910668,1.279381,0.629891
YDR096W,4.035108,2.844806,3.907105,3.118699,5.17171,4.339665,11.811967,12.781342,12.530766
YDR097C,3.435263,2.254445,4.463038,2.016414,2.74592,5.527063,3.782494,3.049779,2.93676
YDR098C,69.771828,45.491333,91.700668,31.527266,44.554485,38.741318,61.497036,61.96349,67.929817
tQ(UUG)D2,0,0,0.318349,0,0,0,0,0,0
YDR098C-B,8.546444,12.065067,14.351122,6.257585,8.16989,8.054794,13.595415,10.955956,11.788722
YDR098C-A,1.0322,1.427107,0.607942,0.530647,0.676123,0.72452,1.196494,1.999711,0.376325
YDR099W,84.055084,47.825375,111.280304,55.69062,79.092743,78.611031,114.036316,129.264465,132.395691
YDR100W,505.78421,537.860779,315.08783,325.128845,374.94809,359.507416,269.025269,261.57663,292.314331
YDR101C,25.115446,12.706513,50.978611,18.714756,33.860439,43.938824,43.674633,36.438911,41.105888
YDR102C,2.654904,0.757407,3.117554,0.508836,1.256474,0.716967,1.419839,1.190213,3.109187
YDR103W,5.537144,2.814433,6.835642,0.80056,1.063486,1.220741,2.677795,2.70924,2.897157
YDR104C,1.089785,1.115057,1.243967,2.235864,2.061153,1.896807,4.527221,3.423518,3.353942
YDR105C,98.21981,85.853134,83.759712,87.721939,95.061798,114.303528,94.506126,88.400131,83.965416
YDR106W,4.285716,4.435686,5.261555,1.965916,1.804636,2.644494,1.257638,1.673055,2.395361
tI(AAU)D,0,0,0.14802,0,0,0,0,0,0
YDR107C,32.176613,23.427429,27.249247,21.43609,25.642664,37.276894,27.412346,24.846046,25.274073
YDR108W,3.929712,2.268237,5.819064,4.095015,5.004212,5.696126,8.255056,8.237732,7.894877
YDR109C,4.587671,2.010281,4.680475,2.720721,3.897458,3.355218,5.488179,5.995347,5.795838
YDR110W,8.85158,7.508588,10.355332,8.727731,6.091517,10.220221,6.232678,5.54818,6.366195
YDR111C,23.98321,21.424906,24.091118,32.071991,37.793591,51.263165,26.860323,24.739058,26.724838
YDR112W,5.318534,6.804103,7.67346,9.611684,13.45568,16.294266,7.338723,6.525439,8.673248
YDR113C,24.484667,29.662186,15.407316,2.113227,2.318777,3.861589,1.879881,2.434923,1.854906
YDR114C,4.398919,3.373279,5.303338,3.33965,5.200596,4.276066,4.393559,5.263205,5.891152
YDR115W,59.756248,33.113338,75.855904,38.654984,57.337029,46.632938,60.286942,57.762314,70.045418
YDR116C,9.568241,8.095501,13.435572,5.045651,9.924707,10.801802,11.771952,13.288191,12.891397
YDR117C,5.279044,2.480965,6.92948,4.846169,7.113028,8.238588,6.926131,6.809463,6.72391
YDR118W,11.051749,9.460848,9.749091,5.018183,6.175843,5.907248,8.839927,7.866882,6.709928
YDR118W-A,6.254995,7.659192,3.745419,2.235902,2.21994,2.269579,3.75899,4.226979,3.781771
YDR119W,54.931423,38.989288,63.576408,35.369232,36.200829,60.161423,45.081482,42.985836,44.248333
YDR119W-A,3.068596,2.813593,1.601544,4.953704,5.936277,3.182929,7.880811,7.509587,7.46145
YDR120C,8.41718,5.023626,20.733816,3.809312,5.574898,8.136446,9.537584,8.60169,8.382997
YDR121W,16.325045,9.803277,27.02503,4.428782,7.196114,11.146317,14.72031,13.796046,14.169133
YDR122W,6.689537,5.414751,4.318646,9.005222,9.315718,9.45523,20.154497,20.671158,19.114113
YDR123C,7.637367,4.388188,8.741747,7.751652,17.05821,13.57468,11.532013,10.114226,11.286633
YDR124W,13.344755,15.666831,10.542768,15.998276,14.712107,16.2794,21.131607,17.558874,18.159185
YDR125C,4.434599,7.776109,5.606005,5.335464,7.055264,7.885242,8.928221,8.623075,8.319921
YDR126W,26.297611,20.452993,31.34762,12.125188,16.17844,16.09057,27.717743,22.96493,21.505018
YDR127W,117.778992,166.645721,89.304878,89.616272,106.42347,110.853775,123.602783,102.889877,107.553566
YDR128W,4.150515,3.078425,4.157761,3.580092,5.032584,5.839113,11.476815,10.022008,10.024598
YDR129C,71.972313,88.277435,56.523838,148.754913,174.445419,135.594391,238.994003,223.432297,227.606308
YDR130C,6.844784,6.78806,8.939173,2.625847,5.661752,4.496885,6.951894,5.600476,7.087348
YDR131C,3.644789,1.328457,5.096912,2.302037,4.502471,4.385648,6.755853,6.597629,6.426572
YDR132C,6.857121,3.904149,6.469491,4.778607,7.726258,6.512186,9.818739,8.067802,8.445024
YDR133C,935.307617,927.554199,396.905701,614.036743,722.760254,1005.230652,199.416992,236.032043,277.735229
YDR134C,2072.752686,2202.124023,1022.909058,1281.005981,1705.915894,2350.820068,483.316742,568.335266,669.377441
YDR135C,30.908922,31.010267,29.911222,32.251396,36.091751,41.097984,58.39724,46.180298,48.440697
YDR136C,2.234103,3.059255,2.029516,1.631177,1.465544,1.620737,0.839205,0.876659,1.071554
YDR137W,4.798012,4.569521,8.054564,3.356352,3.935197,4.605867,6.654619,5.203546,6.137182
YDR138W,3.056002,2.894941,4.942736,2.555979,3.662829,4.461211,5.617414,5.031508,5.918312
YDR139C,110.947929,53.814419,134.004898,43.556858,53.313843,43.507084,79.095856,68.446609,84.298401
YDR140W,20.711983,10.774129,24.136372,8.039312,13.039994,13.828036,37.724953,33.555401,32.338947
YDR141C,6.18215,5.533096,7.289156,8.9113,12.503063,12.766569,19.6446,17.214466,17.632729
YDR142C,8.031263,5.279794,10.725008,6.201624,12.682757,12.883854,18.727674,20.210068,20.320454
YDR143C,12.460779,12.968612,19.560034,7.979271,11.313022,11.805035,16.074783,17.123526,17.308998
YDR144C,62.177612,70.247566,92.213959,42.690048,39.248508,59.926514,40.871834,43.056419,39.271885
YDR145W,4.580684,2.840477,9.988674,2.327507,3.433625,5.083364,6.442148,4.939175,5.326362
YDR146C,2.399295,0.89767,4.262981,0.320261,0.782536,0.767241,2.499942,2.771124,2.382395
YDR147W,7.634745,4.510993,9.788865,5.710795,6.860913,7.771379,8.468413,8.309706,8.953506
YDR148C,44.130085,39.58802,34.813049,48.235023,55.397156,53.80579,73.853378,75.348106,79.016968
YDR149C,0,0,0.068281,0,0.07517,0.055232,0.042709,0.033358,0.032513
YDR150W,1.35015,0.797032,1.450549,1.375781,2.055386,2.364316,2.839102,2.462514,2.556865
YDR151C,16.749706,11.063804,28.957855,8.045939,15.576008,14.067756,22.452347,22.262302,27.133467
YDR152W,26.108456,13.331879,45.22134,9.681344,13.527028,16.835512,24.281933,19.259705,25.859549
YDR153C,8.904453,2.999028,11.483329,3.138951,6.44353,8.012021,10.486876,7.560988,9.093508
YDR154C,3033.475098,3480.580078,2015.438232,3215.906982,2470.692627,1710.350708,3567.309814,3498.220703,3506.657471
YDR155C,14779.3418,17769.11328,10469.66699,14506.13477,12314.28125,8097.337891,15975.37988,17529.74414,18349.91602
YDR156W,177.082489,156.854019,181.957336,112.728485,130.222168,119.847519,282.579407,301.820526,280.436218
YDR157W,17.097391,12.946874,15.941525,11.627187,11.464059,11.862498,26.981344,26.84197,21.036453
YDR158W,963.979919,701.086792,993.479492,312.815277,389.781647,317.206146,393.0466,379.754608,386.682037
YDR159W,1.294271,0.628145,2.085336,0.796067,1.633956,2.047339,2.23682,1.74415,2.258674
YDR160W,10.485437,8.724699,10.382594,14.051619,13.974353,12.816788,19.485548,17.993015,18.440027
YDR161W,18.63674,11.919181,42.946404,6.240779,9.68606,12.406294,16.915091,14.874159,15.473121
YDR162C,12.144616,6.533472,15.599149,3.409349,7.711031,7.194823,13.806661,9.814865,10.519986
YDR163W,9.519375,4.182875,10.094464,2.31561,4.658937,6.09367,7.564581,6.473499,8.013456
YDR164C,6.034964,4.54753,8.263177,4.568401,7.601033,6.842674,10.117774,8.823822,9.003979
YDR165W,17.608305,9.655187,41.274628,9.352863,13.028254,17.668974,18.056723,18.138968,19.172979
YDR166C,5.169385,4.563226,5.97044,5.005073,6.040966,5.622925,8.308818,6.658047,8.042457
YDR167W,22.233856,10.743505,25.323019,9.319419,12.028852,15.534477,22.423277,24.243687,23.415867
YDR168W,11.128306,4.065036,19.473633,4.90353,7.090856,8.828709,14.738861,12.237123,16.489689
YDR169C,4.172458,1.616114,4.136819,3.05696,6.046464,5.543616,8.717542,8.699611,7.139765
YDR169C-A,8.073383,6.420755,6.704605,3.233206,5.429541,3.160401,3.779325,4.495614,4.912142
YDR170C,5.001293,3.411752,6.168557,5.394042,7.159833,8.205554,9.465904,8.498631,9.363118
tQ(UUG)D3,0,0,0.284542,0,0,0,0,0.075119,0
YDR170W-A,19.425123,19.512192,14.708158,4.845766,9.319374,7.406149,10.252793,8.389943,9.561482
YDR171W,14.853108,10.667151,12.335386,9.27204,12.674255,7.06255,125.234909,124.109703,125.369156
YDR172W,12.848073,7.863724,28.119396,8.36851,12.009509,17.894051,18.587536,17.559444,18.087946
YDR173C,4.708729,2.378387,7.49243,1.378691,3.419118,3.925172,4.688671,4.609449,5.793381
YDR174W,125.462982,123.54834,120.137756,165.644867,188.216873,192.276123,155.09639,147.204224,151.733734
YDR175C,7.551759,5.929871,12.630295,5.320785,10.68772,11.413331,13.126039,13.028824,13.479678
YDR176W,8.40256,9.134737,6.539953,2.307076,2.608891,3.180588,5.843042,4.699953,4.668346
YDR177W,41.683186,12.956516,57.291409,13.095731,17.401007,19.544554,50.112247,46.047737,52.768898
YDR178W,399.573029,790.853455,140.028229,1091.633789,782.91095,681.296509,1028.753906,1025.650757,917.142578
YDR179C,6.267247,4.820854,6.773845,4.27254,2.691133,2.912482,5.78683,3.65306,4.154947
YDR179W-A,6.932742,3.679965,11.193469,5.691832,5.706863,6.414542,8.717256,8.220113,9.787066
YDR180W,1.597325,0.703318,1.605312,1.132185,1.679346,2.451439,4.950594,3.971845,3.922434
YDR181C,3.998436,2.413893,6.35526,1.669627,1.804076,2.870265,4.051869,3.340454,4.127378
YDR182W,16.117546,15.941709,23.07844,14.146276,18.295616,18.865938,25.932318,24.942507,24.574108
YDR182W-A,6.895419,3.315872,5.398183,0.882988,2.70194,3.279934,3.83345,4.747887,3.755588
YDR183W,15.704066,8.545897,18.671125,5.537629,7.5287,8.362114,12.514866,9.51411,13.394959
YDR183C-A,4.013143,1.806927,5.578774,1.405468,2.320378,4.418272,3.747124,2.056022,5.164527
YDR184C,7.259966,2.755694,16.105474,4.117015,6.107616,11.355438,10.270391,7.919164,9.403858
YDR185C,21.254343,11.490606,21.414856,6.583777,10.851897,9.822392,12.343631,11.280299,14.756877
YDR186C,8.26428,3.929437,6.211247,8.181886,13.953946,13.66429,16.970627,15.513885,15.304
YDR187C,7.199933,12.521284,10.004842,14.498331,21.2456,18.175983,38.071583,37.278637,33.118713
YDR188W,68.248459,62.204483,61.676743,95.017105,130.768036,119.541939,230.696671,213.687836,212.294937
YDR189W,5.923087,4.210284,11.216828,7.511469,12.776834,13.383331,16.729971,15.127272,14.493559
YDR190C,19.106318,11.355261,39.876961,10.826582,15.602078,22.596758,26.466461,23.78393,26.44722
YDR191W,4.92351,2.799707,5.137206,2.523293,4.235536,2.685559,5.762165,5.252691,6.045995
YDR192C,7.689918,3.635202,10.876535,5.263785,8.05749,8.163263,10.777667,11.296524,11.304211
YDR193W,0.760397,0.82009,2.584281,1.259592,1.889011,1.304935,2.000942,2.327754,2.432433
YDR194C,6.484823,4.12294,15.175467,5.53224,7.304233,10.643998,13.308537,11.985418,12.487093
YDR194W-A,0,0.052994,0,0.059613,0,0,0.467034,0.234725,0
YDR195W,5.119135,2.59439,7.927552,1.858669,1.694125,2.33564,3.558415,3.347244,3.873876
YDR196C,30.09856,18.346678,37.234081,14.114152,16.796261,18.873579,24.954594,19.216112,24.168781
YDR197W,7.38656,3.401593,8.000643,4.554878,6.24773,7.047151,8.853489,9.263006,10.439267
YDR198C,5.253773,2.901944,8.401181,2.814076,5.010561,5.496923,8.345185,7.772132,7.495547
YDR199W,2.781749,0.896843,1.389106,0.409472,0.464571,0.543281,1.204612,1.366575,1.290211
YDR200C,1.985994,0.913616,2.624491,0.761193,1.809483,2.070486,3.131409,2.516864,3.069941
YDR201W,15.124696,7.91087,21.155037,9.262624,8.712024,10.602438,10.492849,8.42479,11.472077
YDR202C,8.392349,4.746728,10.358267,3.365673,5.663385,6.21146,7.361913,7.319506,9.447701
YDR203W,0.607598,0.776521,1.654394,0.548648,0.489707,1.708504,1.999654,2.095763,2.155393
YDR204W,69.747955,104.08728,31.633694,133.843994,116.074326,105.325203,138.77063,109.616295,103.186371
YDR205W,41.878819,50.532871,35.994247,59.794388,54.613407,66.109299,63.165291,55.754307,55.50853
YDR206W,12.98505,10.245142,20.180906,7.038251,10.160203,10.907475,17.038185,16.022766,15.983035
YDR207C,1.585533,1.44255,2.89577,1.408137,2.7372,2.187924,5.455255,5.460794,6.187328
YDR208W,7.740572,5.567189,8.083341,7.003974,7.491446,8.288975,12.566653,13.560102,14.235215
YDR209C,115.036621,66.718147,145.448441,47.525871,59.764812,59.74073,64.958389,67.160484,76.363297
YDR210W,0,0,1.13621,0,0,0,0,0,0
YDR210W-A,1.571267,1.271376,0.627667,0.470113,1.661411,1.627458,1.019243,0.791584,1.092518
YDR210W-B,5.871395,5.285517,7.132422,3.064948,3.921647,2.862355,4.291879,3.439191,3.947348
YDR210C-D,8.877588,11.806354,13.601371,5.855815,7.799934,8.000672,13.105052,11.251787,11.466797
YDR210C-C,0.195829,0.156518,0.107546,0.491015,0.665246,0.313594,0.405123,0.317839,0.312949
tI(UAU)D,0.368711,0,0.347332,0,0.429212,0,0.434918,0,0
YDR211W,11.880369,7.520995,16.723701,7.848603,10.681419,14.913046,23.486532,19.750658,20.358446
YDR212W,90.371925,106.199493,121.28228,82.780556,109.408882,101.863106,333.775269,313.148529,298.80304
YDR213W,2.429006,1.491371,4.036053,2.677315,3.627059,5.611311,4.597718,4.887134,4.25225
YDR214W,114.916214,146.778152,123.675255,77.76828,86.100082,77.392242,484.891113,520.152771,521.800354
YDR215C,1.760385,2.153597,2.497308,2.783809,3.563761,2.040409,10.39739,8.128028,12.147144
YDR216W,3.93829,4.164151,2.41429,10.174932,11.090677,8.450351,35.383507,35.968269,34.442135
YDR217C,0.975263,0.608772,1.299273,0.325986,0.925368,1.275866,1.15311,1.212678,1.176595
YDR218C,6.986474,5.549656,3.691342,0.498856,0.48846,0.823637,3.826066,3.200078,3.023502
YDR219C,4.885113,2.4046,7.523726,3.087994,4.11625,4.513502,6.612728,4.962278,5.783203
YDR220C,0.424654,0.851969,1.991163,0.489363,1.043256,0.571205,1.355492,0.466536,0.939004
YDR221W,15.770976,14.026964,12.067417,13.959043,14.423995,16.417351,24.842253,22.098303,20.727392
YDR222W,15.651505,9.062321,13.095014,10.772636,25.253195,24.412912,26.82287,24.564323,29.154837
YDR223W,14.758018,16.349009,11.336328,24.014214,26.674685,26.751852,25.177084,21.381159,22.035263
YDR224C,170.807083,61.400753,257.226227,120.198891,187.943146,254.540329,135.280258,170.487793,216.68985
YDR225W,348.384521,202.449326,465.417114,329.653381,565.384094,533.47522,250.981949,281.504913,334.129791
YDR226W,470.305634,423.896027,465.362335,266.729034,328.220093,325.594666,329.044464,369.44223,350.875458
YDR227W,1.710205,0.906854,2.720382,0.647629,1.082146,1.191253,2.613057,1.650036,2.016493
YDR228C,4.113057,2.552874,5.985834,2.790121,2.728972,3.524271,4.186768,4.891015,4.442238
YDR229W,2.822778,1.701496,3.226409,2.076164,2.823481,3.36534,3.176505,3.529636,3.318187
YDR230W,9.152586,5.914764,3.183764,3.689244,5.862345,3.005918,7.756522,7.655217,5.824076
YDR231C,18.699875,20.110083,14.043976,18.782921,21.027531,13.070591,24.281069,28.853537,23.755079
YDR232W,110.823891,98.950478,115.281387,94.390335,100.262512,106.040909,114.660332,117.702965,118.299232
YDR233C,1105.605713,791.997559,1058.574829,661.080322,928.508911,974.4245,837.09613,857.337524,821.495239
YDR234W,53.767323,100.958755,53.764526,45.426357,59.205673,66.141144,82.436745,77.938972,69.819176
YDR235W,7.388538,4.372611,10.460817,3.225701,7.312018,6.738902,8.335605,7.000657,7.999753
YDR236C,124.895569,129.651581,120.307846,104.816193,130.632904,101.952034,152.060852,141.541534,135.072388
YDR237W,10.889306,9.788753,15.068922,11.796864,15.588033,18.132164,17.056305,17.038696,19.563375
YDR238C,23.055933,17.097277,27.391586,37.063339,45.722893,42.554958,51.574684,46.21706,47.926052
YDR239C,3.457761,2.97239,5.035956,2.215095,2.503565,3.058236,4.249937,4.243678,4.318767
YDR240C,3.686229,2.864012,5.460935,1.573302,3.854695,4.034285,4.64322,4.791295,4.645641
YDR241W,11.150908,4.619968,15.984515,4.81819,4.8044,5.054803,6.456162,4.23071,6.073758
tY(GUA)D,0,0,0,0,0,0,0,1.586517,1.329688
YDR242W,8.943099,11.72745,8.72282,10.30436,8.332719,14.137377,15.132854,13.453537,11.675497
YDR243C,5.225578,6.718801,5.209723,4.632003,3.721069,5.532998,5.941561,5.87298,5.069402
YDR244W,3.981748,2.587559,5.52295,1.867656,2.199728,2.872673,4.212853,3.675719,2.906706
YDR245W,30.302174,21.948357,60.582317,11.830615,17.823841,23.421539,22.613352,24.12118,22.302029
YDR246W,27.192886,15.420533,25.844532,13.078849,14.29661,19.813969,33.883305,32.566223,30.645275
YDR246W-A,19.57556,22.716198,13.093905,7.730357,11.302043,11.743217,15.049096,17.944653,13.504711
YDR247W,8.320649,7.042258,6.553436,7.312274,11.9431,15.436671,21.893423,18.798141,23.193825
YDR248C,16.199331,5.721267,12.744194,4.145428,7.156141,6.266332,12.289833,10.646173,12.58
YDR249C,20.663931,18.241169,21.504145,6.976938,16.181244,13.796516,17.97191,18.849247,17.843149
YDR250C,0.697652,2.07421,2.36061,1.272523,3.694532,3.312061,3.867222,2.598471,3.473714
YDR251W,11.284856,11.232173,11.880456,11.913361,17.651537,19.136332,19.026186,17.232311,16.193605
YDR252W,8.248682,10.680022,10.814633,4.021969,10.168488,13.026481,10.762892,12.400798,11.295692
YDR253C,12.632994,13.49019,10.467141,7.603361,7.682879,10.876663,12.317581,16.456362,12.807641
YDR254W,17.266552,12.719045,9.077806,11.070209,9.170698,10.827688,15.923363,14.735225,12.19863
YDR255C,4.856731,4.79256,5.210284,3.790835,4.254334,5.321161,8.093402,7.518015,7.258948
YDR256C,16.779224,13.940749,13.807279,6.451502,10.718988,13.634166,12.153795,9.96982,11.390961
YDR257C,6.308827,2.810691,11.414746,2.373905,4.606539,4.806062,9.455364,9.368757,9.639764
YDR258C,12.115376,5.354092,11.10102,6.490717,8.677128,6.222407,69.098236,68.829941,73.901428
YDR259C,2.306973,2.523189,2.654906,1.549008,1.381194,1.834322,2.278458,2.20212,2.767955
YDR260C,47.910999,58.389484,42.210907,23.113737,27.924213,32.593338,43.961597,49.882099,42.069416
YDR261C,43.87888,54.214931,60.660683,46.117977,46.648319,57.774975,59.594326,52.51852,51.252758
tS(AGA)D2,1.292871,0.038845,0.784158,0.680867,2.108067,0.298561,0.849353,0.06332,0.339277
YDR261W-A,1.033427,1.273793,0.625363,0.555191,2.001404,3.356182,1.190689,0.48495,1.026479
YDR261W-B,3.465429,3.295793,4.86658,3.061909,4.17796,2.841089,3.342793,2.655267,3.033216
YDR261C-D,11.712278,18.2932,20.212154,7.105136,9.28073,9.351433,15.921499,13.371078,14.055102
YDR261C-C,0.371438,0.150962,0.35265,0.460466,0.400228,1.352908,1.023109,0.301473,0.231118
tG(GCC)D2,16.779413,21.656651,8.679352,1.763806,1.615107,0.880565,6.209085,3.354845,4.786492
YDR262W,67.489929,59.239017,46.172199,27.492126,41.290741,34.583424,47.955349,53.001728,46.079147
YDR263C,19.090435,7.225615,10.406281,6.414622,4.356059,7.678853,5.668482,6.23313,6.832456
YDR264C,132.644806,83.399483,142.875732,102.173141,94.942879,123.280922,112.151199,109.245453,102.165253
